sample_id,split,stage,point,local_x,local_y,local_z,observed_x,observed_y,observed_z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00002,train,3,A2,0.0,-199.0241844506815,167.00111976792584,-899.968976673494,-198.99165022679227,167.03423070059634,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00002,train,3,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0058930545426,-34.507206983750216,-195.35626865808308,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00002,train,3,B1,-300.0,281.9077862357725,102.60604299770061,-300.0439245917804,281.8970857062403,102.59728644522849,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00002,train,3,B2,0.0,-229.81333293569338,192.83628290596184,0.1284089202390901,-229.774717681431,192.81863034361632,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00002,train,3,B3,300.0,-52.0944533000791,-295.4423259036624,299.9480626887421,-52.00753633202062,-295.51388963125106,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00002,train,3,C1,-150.0,281.9077862357725,102.60604299770061,750.0554171287482,281.8813722008533,102.64553573463739,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00002,train,3,C2,0.0,-229.81333293569338,192.83628290596184,900.0350939979455,-229.85555167397797,192.77734845981712,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00002,train,3,C3,150.0,-52.0944533000791,-295.4423259036624,1050.0363784506706,-52.064281365530526,-295.44938464327345,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00002,train,4,A1,150.0,272.9560403143369,99.34787393758417,-750.052278183339,272.9832354381069,99.34796395815408,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00002,train,4,A2,0.0,-199.0241844506815,167.00111976792584,-899.9467853080841,-198.9883610078269,167.04645077797065,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00002,train,4,A3,-150.0,-34.45724202946934,-195.41673027589673,-1050.0493125188027,-34.436103560555075,-195.3625267455316,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00002,train,4,B1,-300.0,281.9077862357725,102.60604299770061,-299.99540401917255,281.8872869538743,102.54317007919293,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00002,train,4,B2,0.0,-229.81333293569338,192.83628290596184,0.07031111183756217,-229.78044965285486,192.81400522697345,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00002,train,4,B3,300.0,-52.0944533000791,-295.4423259036624,299.9250437107569,-52.12639488805545,-295.54871332253373,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00002,train,4,C1,-150.0,281.9077862357725,102.60604299770061,750.0807378100013,281.8562176711852,102.59970747421814,750.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00002,train,4,C2,0.0,-229.81333293569338,192.83628290596184,900.0204220087211,-229.85967373123069,192.84779981697892,900.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00002,train,4,C3,150.0,-52.0944533000791,-295.4423259036624,1050.0209421190705,-52.167769226061885,-295.45428538878645,1050.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00003,train,0,A1,150.0,272.9560403143369,99.34787393758417,-769.1952721359564,-67.9537189496774,237.77885838655848,,,,-750.0,272.9560403143369,99.34787393758417
train_00003,train,0,A2,0.0,-199.0241844506815,167.00111976792584,-917.5662510711174,-543.6209839266573,198.2334876129989,,,,-900.0,-199.0241844506815,167.00111976792584
